name,type,start_time,duration,"register","addr","data","waits","pkey"
"TPM SPI","read",8.11126437,1.6e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11126728,1.602e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.1112702,1.564e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11127309,1.588e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.111276,1.602e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11127892,1.572e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11128178,1.578e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11128469,1.6e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.1112875,1.574e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11129039,1.578e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.1112933,1.6e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11129629,1.586e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.1112992,1.572e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11130209,1.596e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11130499,1.592e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11130798,1.572e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11131246,1.566e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11131546,1.592e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11131861,1.606e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.1113215,1.58e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11132449,1.574e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11132739,1.598e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11133038,1.592e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11133328,1.57e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11133631,1.586e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11133932,1.604e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11134248,1.58e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11134539,1.564e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11134835,1.614e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11135129,1.588e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11135427,1.558e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11135715,1.608e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11136016,1.598e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11136307,1.558e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11136603,1.598e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11136894,1.602e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11137195,1.566e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11137485,1.586e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11137783,1.602e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11138087,1.58e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11138389,1.57e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11138701,1.58e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11138991,1.596e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11139275,1.566e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11139573,1.574e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11139863,1.604e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11140163,1.574e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11140456,1.562e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11140756,1.61e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11141057,1.586e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11141355,1.552e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11141649,1.608e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11141952,1.6e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11142326,1.58e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11142628,1.572e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11142931,1.592e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11143239,1.6e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11143543,1.572e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11143844,1.566e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11144152,1.614e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11144459,1.592e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11144758,1.558e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11145054,1.604e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11145346,1.602e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11145646,1.566e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11145935,1.594e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.1114623,1.606e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11146535,1.576e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11146848,1.574e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11147152,1.592e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.1114745,1.596e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11147742,1.568e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11148032,1.582e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11148321,1.598e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11148621,1.572e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.1114892,1.562e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.1114922,1.61e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11149535,1.59e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11149837,1.556e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11150133,1.604e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11150436,1.602e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.1115075,1.568e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.1115105,1.578e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11151351,1.604e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11151664,1.588e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11151965,1.568e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11152265,1.578e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11152578,1.606e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11152882,1.578e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11153182,1.554e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11153469,1.61e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.1115377,1.588e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11154072,1.558e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11154382,1.6e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11154684,1.608e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11154988,1.574e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11155301,1.574e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11155601,1.598e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.111559,1.59e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11156203,1.57e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11156515,1.572e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11156817,1.61e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11157117,1.582e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11157473,1.56e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11157774,1.598e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11158088,1.608e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11158388,1.576e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11158679,1.58e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11158981,1.6e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.1115928,1.588e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11159584,1.568e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11159898,1.58e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.111602,1.606e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11160504,1.576e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11160818,1.558e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11161116,1.608e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11161419,1.596e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11161733,1.564e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11162034,1.588e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11162333,1.604e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11162624,1.572e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11162922,1.578e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11163221,1.598e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11163533,1.588e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11163836,1.568e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11164133,1.57e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11164434,1.604e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11164749,1.578e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11165052,1.558e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11165348,1.61e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11165652,1.594e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11165965,1.56e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11166265,1.594e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11166568,1.608e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11166882,1.58e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11167184,1.574e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11167487,1.594e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11167801,1.6e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11168105,1.574e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11168409,1.568e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.1116872,1.612e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11169012,1.586e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11169309,1.558e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11169597,1.612e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11169897,1.6e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.111702,1.564e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11170511,1.59e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11170813,1.606e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11171103,1.58e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11171406,1.574e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11171719,1.592e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11172021,1.598e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11172321,1.568e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11172621,1.564e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11172933,1.608e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11173237,1.582e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11173539,1.554e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11173849,1.604e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11174153,1.602e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11174457,1.568e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.1117477,1.582e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11175072,1.598e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11175371,1.584e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11175663,1.568e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11175962,1.582e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.1117626,1.596e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11176573,1.572e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11176876,1.562e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11177176,1.612e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11177493,1.59e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11177791,1.558e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11178091,1.602e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11178392,1.6e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.11944082,1.57e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.13545581,1.578e-06,"TPM_STS_0","d40018","04",0x0000000000000001,
"TPM SPI","read",8.18275221,1.572e-06,"TPM_STS_0","d40018","94",0x0000000000000001,
"TPM SPI","read",8.18275726,1.832e-06,"TPM_STS_0","d40019","4000",0x0000000000000001,
"TPM SPI","read",8.1827625,1.57e-06,"TPM_DATA_FIFO_0","d40024","80",0x0000000000000001,
"TPM SPI","read",8.1827675,1.598e-06,"TPM_DATA_FIFO_0","d40024","02",0x0000000000000001,
"TPM SPI","read",8.18277251,1.61e-06,"TPM_DATA_FIFO_0","d40024","00",0x0000000000000001,
"TPM SPI","read",8.18277759,1.574e-06,"TPM_DATA_FIFO_0","d40024","00",0x0000000000000001,
"TPM SPI","read",8.18278264,1.572e-06,"TPM_DATA_FIFO_0","d40024","01",0x0000000000000001,
"TPM SPI","read",8.18278767,1.566e-06,"TPM_DATA_FIFO_0","d40024","82",0x0000000000000001,
"TPM SPI","read",8.18279275,1.594e-06,"TPM_DATA_FIFO_0","d40024","00",0x0000000000000001,
"TPM SPI","read",8.18279778,1.608e-06,"TPM_DATA_FIFO_0","d40024","00",0x0000000000000001,
"TPM SPI","read",8.1828038,1.554e-06,"TPM_DATA_FIFO_0","d40024","00",0x0000000000000001,
"TPM SPI","read",8.18281198,1.56e-06,"TPM_DATA_FIFO_0","d40024","00",0x0000000000000001,
"TPM SPI","read",8.18281804,1.59e-06,"TPM_DATA_FIFO_0","d40024","00",0x0000000000000001,
"TPM SPI","read",8.18282413,1.6e-06,"TPM_DATA_FIFO_0","d40024","00",0x0000000000000001,
"TPM SPI","read",8.18283022,1.574e-06,"TPM_DATA_FIFO_0","d40024","01",0x0000000000000001,
"TPM SPI","read",8.18283633,1.594e-06,"TPM_DATA_FIFO_0","d40024","2f",0x0000000000000001,
"TPM SPI","read",8.18284246,1.568e-06,"TPM_DATA_FIFO_0","d40024","00",0x0000000000000001,
"TPM SPI","read",8.18284859,1.61e-06,"TPM_DATA_FIFO_0","d40024","62",0x0000000000000001,
"TPM SPI","read",8.18285473,1.556e-06,"TPM_DATA_FIFO_0","d40024","00",0x0000000000000001,
"TPM SPI","read",8.18285971,1.574e-06,"TPM_DATA_FIFO_0","d40024","20",0x0000000000000001,
"TPM SPI","read",8.18286475,1.59e-06,"TPM_DATA_FIFO_0","d40024","96",0x0000000000000001,
"TPM SPI","read",8.18288567,1.59e-06,"TPM_DATA_FIFO_0","d40024","b9",0x0000000000000001,
"TPM SPI","read",8.18289071,1.604e-06,"TPM_DATA_FIFO_0","d40024","80",0x0000000000000001,
"TPM SPI","read",8.1828958,1.588e-06,"TPM_DATA_FIFO_0","d40024","b0",0x0000000000000001,
"TPM SPI","read",8.18290084,1.584e-06,"TPM_DATA_FIFO_0","d40024","52",0x0000000000000001,
"TPM SPI","read",8.18290583,1.558e-06,"TPM_DATA_FIFO_0","d40024","c9",0x0000000000000001,
"TPM SPI","read",8.18291084,1.58e-06,"TPM_DATA_FIFO_0","d40024","3e",0x0000000000000001,
"TPM SPI","read",8.18291585,1.598e-06,"TPM_DATA_FIFO_0","d40024","2a",0x0000000000000001,
"TPM SPI","read",8.18292094,1.602e-06,"TPM_DATA_FIFO_0","d40024","3d",0x0000000000000001,
"TPM SPI","read",8.18292601,1.594e-06,"TPM_DATA_FIFO_0","d40024","a1",0x0000000000000001,
"TPM SPI","read",8.18293109,1.556e-06,"TPM_DATA_FIFO_0","d40024","1b",0x0000000000000001,
"TPM SPI","read",8.18293605,1.574e-06,"TPM_DATA_FIFO_0","d40024","10",0x0000000000000001,
"TPM SPI","read",8.18294109,1.592e-06,"TPM_DATA_FIFO_0","d40024","c3",0x0000000000000001,
"TPM SPI","read",8.18294618,1.602e-06,"TPM_DATA_FIFO_0","d40024","75",0x0000000000000001,
"TPM SPI","read",8.18295127,1.598e-06,"TPM_DATA_FIFO_0","d40024","b2",0x0000000000000001,
"TPM SPI","read",8.18295634,1.558e-06,"TPM_DATA_FIFO_0","d40024","e9",0x0000000000000001,
"TPM SPI","read",8.18296134,1.576e-06,"TPM_DATA_FIFO_0","d40024","6e",0x0000000000000001,
"TPM SPI","read",8.18296635,1.59e-06,"TPM_DATA_FIFO_0","d40024","55",0x0000000000000001,
"TPM SPI","read",8.18297142,1.606e-06,"TPM_DATA_FIFO_0","d40024","e0",0x0000000000000001,
"TPM SPI","read",8.18297651,1.604e-06,"TPM_DATA_FIFO_0","d40024","50",0x0000000000000001,
"TPM SPI","read",8.18298151,1.56e-06,"TPM_DATA_FIFO_0","d40024","45",0x0000000000000001,
"TPM SPI","read",8.1829865,1.57e-06,"TPM_DATA_FIFO_0","d40024","50",0x0000000000000001,
"TPM SPI","read",8.18299155,1.582e-06,"TPM_DATA_FIFO_0","d40024","2c",0x0000000000000001,
"TPM SPI","read",8.18299455,1.572e-06,"TPM_DATA_FIFO_0","d40024","c9",0x0000000000000001,
"TPM SPI","read",8.18299962,1.576e-06,"TPM_DATA_FIFO_0","d40024","15",0x0000000000000001,
"TPM SPI","read",8.18300463,1.598e-06,"TPM_DATA_FIFO_0","d40024","12",0x0000000000000001,
"TPM SPI","read",8.18300965,1.61e-06,"TPM_DATA_FIFO_0","d40024","25",0x0000000000000001,
"TPM SPI","read",8.18301471,1.576e-06,"TPM_DATA_FIFO_0","d40024","11",0x0000000000000001,
"TPM SPI","read",8.18301982,1.572e-06,"TPM_DATA_FIFO_0","d40024","45",0x0000000000000001,
"TPM SPI","read",8.1830248,1.564e-06,"TPM_DATA_FIFO_0","d40024","f8",0x0000000000000001,
"TPM SPI","read",8.18302979,1.59e-06,"TPM_DATA_FIFO_0","d40024","72",0x0000000000000001,
"TPM SPI","read",8.1830348,1.606e-06,"TPM_DATA_FIFO_0","d40024","88",0x0000000000000001,
"TPM SPI","read",8.18304914,1.556e-06,"TPM_DATA_FIFO_0","d40024","00",0x0000000000000001,
"TPM SPI","read",8.18305418,1.566e-06,"TPM_DATA_FIFO_0","d40024","10",0x0000000000000001,
"TPM SPI","read",8.1830592,1.578e-06,"TPM_DATA_FIFO_0","d40024","75",0x0000000000000001,
"TPM SPI","read",8.1830643,1.602e-06,"TPM_DATA_FIFO_0","d40024","ac",0x0000000000000001,
"TPM SPI","read",8.18306933,1.61e-06,"TPM_DATA_FIFO_0","d40024","db",0x0000000000000001,
"TPM SPI","read",8.18307442,1.57e-06,"TPM_DATA_FIFO_0","d40024","6d",0x0000000000000001,
"TPM SPI","read",8.18307944,1.572e-06,"TPM_DATA_FIFO_0","d40024","8c",0x0000000000000001,
"TPM SPI","read",8.18308446,1.574e-06,"TPM_DATA_FIFO_0","d40024","ff",0x0000000000000001,
"TPM SPI","read",8.18308955,1.604e-06,"TPM_DATA_FIFO_0","d40024","31",0x0000000000000001,
"TPM SPI","read",8.18309464,1.614e-06,"TPM_DATA_FIFO_0","d40024","91",0x0000000000000001,
"TPM SPI","read",8.1830977,1.592e-06,"TPM_DATA_FIFO_0","d40024","1a",0x0000000000000001,
"TPM SPI","read",8.18310263,1.608e-06,"TPM_DATA_FIFO_0","d40024","dd",0x0000000000000001,
"TPM SPI","read",8.18310773,1.592e-06,"TPM_DATA_FIFO_0","d40024","e2",0x0000000000000001,
"TPM SPI","read",8.1831128,1.582e-06,"TPM_DATA_FIFO_0","d40024","a9",0x0000000000000001,
"TPM SPI","read",8.18311781,1.828e-06,"TPM_STS_0","d40019","4000",0x0000000000000001,
"TPM SPI","read",8.18312304,1.592e-06,"TPM_DATA_FIFO_0","d40024","f9",0x0000000000000001,
"TPM SPI","read",8.18312809,1.608e-06,"TPM_DATA_FIFO_0","d40024","f8",0x0000000000000001,
"TPM SPI","read",8.18313113,1.58e-06,"TPM_DATA_FIFO_0","d40024","46",0x0000000000000001,
"TPM SPI","read",8.18313617,1.594e-06,"TPM_DATA_FIFO_0","d40024","35",0x0000000000000001,
"TPM SPI","read",8.18314117,1.6e-06,"TPM_DATA_FIFO_0","d40024","14",0x0000000000000001,
"TPM SPI","read",8.18314621,1.598e-06,"TPM_DATA_FIFO_0","d40024","6d",0x0000000000000001,
"TPM SPI","read",8.18315122,1.556e-06,"TPM_DATA_FIFO_0","d40024","96",0x0000000000000001,
"TPM SPI","read",8.18315621,1.57e-06,"TPM_DATA_FIFO_0","d40024","05",0x0000000000000001,
"TPM SPI","read",8.18316124,1.584e-06,"TPM_DATA_FIFO_0","d40024","e1",0x0000000000000001,
"TPM SPI","read",8.18316425,1.568e-06,"TPM_DATA_FIFO_0","d40024","51",0x0000000000000001,
"TPM SPI","read",8.18316921,1.574e-06,"TPM_DATA_FIFO_0","d40024","ac",0x0000000000000001,
"TPM SPI","read",8.18318797,1.61e-06,"TPM_DATA_FIFO_0","d40024","f7",0x0000000000000001,
"TPM SPI","read",8.18319304,1.564e-06,"TPM_DATA_FIFO_0","d40024","65",0x0000000000000001,
"TPM SPI","read",8.18319805,1.572e-06,"TPM_DATA_FIFO_0","d40024","b8",0x0000000000000001,
"TPM SPI","read",8.18320305,1.572e-06,"TPM_DATA_FIFO_0","d40024","8e",0x0000000000000001,
"TPM SPI","read",8.18320804,1.6e-06,"TPM_DATA_FIFO_0","d40024","bb",0x0000000000000001,
"TPM SPI","read",8.18321321,1.614e-06,"TPM_DATA_FIFO_0","d40024","64",0x0000000000000001,
"TPM SPI","read",8.18321827,1.574e-06,"TPM_DATA_FIFO_0","d40024","fb",0x0000000000000001,
"TPM SPI","read",8.18322316,1.578e-06,"TPM_DATA_FIFO_0","d40024","ee",0x0000000000000001,
"TPM SPI","read",8.18322816,1.566e-06,"TPM_DATA_FIFO_0","d40024","75",0x0000000000000001,
"TPM SPI","read",8.18323317,1.59e-06,"TPM_DATA_FIFO_0","d40024","50",0x0000000000000001,
"TPM SPI","read",8.18323822,1.608e-06,"TPM_DATA_FIFO_0","d40024","09",0x0000000000000001,
"TPM SPI","read",8.18324331,1.59e-06,"TPM_DATA_FIFO_0","d40024","f1",0x0000000000000001,
"TPM SPI","read",8.18324904,1.572e-06,"TPM_DATA_FIFO_0","d40024","c7",0x0000000000000001,
"TPM SPI","read",8.18325405,1.578e-06,"TPM_DATA_FIFO_0","d40024","27",0x0000000000000001,
"TPM SPI","read",8.18325706,1.57e-06,"TPM_DATA_FIFO_0","d40024","90",0x0000000000000001,
"TPM SPI","read",8.18326213,1.564e-06,"TPM_DATA_FIFO_0","d40024","93",0x0000000000000001,
"TPM SPI","read",8.18326712,1.59e-06,"TPM_DATA_FIFO_0","d40024","b3",0x0000000000000001,
"TPM SPI","read",8.18327213,1.606e-06,"TPM_DATA_FIFO_0","d40024","46",0x0000000000000001,
"TPM SPI","read",8.18327713,1.59e-06,"TPM_DATA_FIFO_0","d40024","54",0x0000000000000001,
